CLUE,ANS,POS,FOUND IN
Exotic flower ,orchid,1,Orchidaceae
Set of clothes or group of people ,outfit,5,Outfit compilation
Wanderer ,rover,19,Endless rover
Products of creativity ,art,1,Artistic expressions
Mid-day ,noon,1,Afternoon
Period of time ,month,11,"Seasonal period: A recurring phase of four-month durations (spring, summer, autumn, winter) characterized by specific climatic conditions and associated activities."
Gravelly courage ,grit,1,Gritty determination
About-turn ,reversal,16,Sudden reversal
Curly-leaved endive ,fris,5,French frisée
Nursing officer ,matron,2,Matronly figure in healthcare
Wine merchant ,vintner,5,"Vintner: An alternative term to 'wine merchant,' commonly used to describe someone who makes or sells wine."
