CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,3
Rogue - tornado,twister,1
Dignity and assurance of manner ,poise,1
Supporter in a conflict,ally,1
Paradise,garden of eden,10
Unrefined ,crude,3
"Breaks out, gets away ",escapes,1
Suffering of body or mind ,pain,13
Roman god ,cupid,18
"View, judgement ",opinion,2
French soft cheese ,brie,1
"Small, sharp sliver",splinter,1
Golf peg ,tee,1
Small piece ,bit,15
Imposing ,stately,9
Visualise ,imagine,1
Fe ,iron,1
US inventor,edison,1
Legal representative ,lawyer,3
