CLUE,ANS,POS,FOUND IN
Times of darkness ,nights,7,Moonless nights
Move; dress ,shift,2,Shift positioning
Thin porridge ,gruel,1,Skimpy gruel
Farthest - to the highest degree,extreme,1,Extremely distant
Aim - striker's target,goal,1,Goal-oriented
Arab leader,sheikh,4,"Sheikh: A term often used for tribal and religious leadership positions within Arab communities; however, it can also be a respectful form of address to leaders or individuals with significant influence in certain areas"
Medical treatment ,therapy,9,Medical therapy
Rage ,fury,4,Boiling fury
Supposed loch monster ,nessie,6,Nessie's habitat
"Author Hemmingway, and Oscar Wilde's hero ",ernest,1,"Jake Barnes - The protagonist in Ernest Hemingway's novel ""The Sun Also Rises"" who is deeply affected by the war injury that left him impotent."
Lymphatic tissue at the back of the mouth ,tonsil,1,Palatine tonsils
"Break free, get away ",escape,1,Escapee
"Attentive, watchful ",alert,6,Alertness
Astronomical angle -- ,azimuth,9,Skies' azimuth
