CLUE,ANS,POS
Retail branches ,outlets,1
Obligation ,duty,1
"Comfort, rest ",ease,4
Delight; magical object ,charm,13
In a yielding manner ,softly,13
Standard score for golfers ,par,2
Improved ,enhanced,1
Cheap; sleazy ,tawdry,16
Moose ,elk,2
Radio interference ,static,1
Genuine ,sincere,3
Unit of food energy ,calorie,1
Something feeding an embryo ,yolk sac,3
Part of foot ,instep,5
Female classical dancer,ballerina,1
Snooker stick ,cue,2
An aromatic herb ,marjoram,6
Massive ,huge,5
Skating venue ,rink,1
Happen again ,recur,2
First performance ,premiere,2
