CLUE,ANS,POS
Dessert ,sorbet,13
Irish lakes or arms of the sea ,loughs,1
Small peach-like fruit ,apricot,4
"Detested, loathed ",abhorred,2
Blind guess,shot in the dark,1
Greek epic wanderings of Ulysses ,odyssey,1
Tear into scraps ,shred,1
Empty talk ,hot air,1
Flat raised land ,plateau,2
Burial chamber ,tomb,1
Riding trousers ,breeches,2
Inn ,hotel,1
Greek diva ,maria callas,1
"Wheedle, coax ",cajole,2
Recovery of youth,rejuvenation,4
Myths ,legends,1
Rebirth in a new body ,reincarnation,4
Understanding - crowd,gathering,8
