CLUE,ANS,POS
Act ostentatiously ,show off,4
Country once known as Abyssinia,ethiopia,1
Relating to ESP etc ,psychic,1
Fastened; joined ,attached,2
Busy; employed ,engaged,2
Soil ,earth,1
"Showy, lurid ",garish,11
Manner of speaking peculiar to a specific group ,parlance,19
Marine mammal with ivory tusks and a moustache ,walrus,1
Strong ,powerful,7
Big squash ,pumpkin,1
Like a monkey ,simian,1
See-through ,transparent,1
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,1
Pacific country ,tonga,2
Ex-smokers? ,quitters,1
Awful ,dreadful,3
Cholesterol-reducing drug ,statin,1
Gratify,please,2
"Quite sufficient, more than enough ",ample,2
