CLUE,ANS,POS
Noctambulist ,sleepwalker,2
Tudor houses were often so ,half-timbered,13
Man-made jet of water ,fountain,1
T; Argentinian dance ,tango,1
Disobey ,defy,1
S. African mongoose ,meerkat,1
Those giving a party,hosts,1
Season ,spring,3
Radioactive metallic element ,radium,4
Fortress,castle,9
Took a secret look ,peeked,1
Extreme fear ,terror,1
Cut down on ,reduce,1
Water round a castle,moat,1
Weep ,cry,2
Like an omelette ,eggy,4
Busy insects ,ants,2
Bird (of peace?) ,dove,1
Obstinate quadruped,mule,1
