CLUE,ANS,POS
Hayfield ,meadow,1
Wartime stealer,looter,14
The science of flying aircraft ,aviation,2
Mental or emotional strain,stress,1
Evening music (played outside woman's house) ,serenade,1
Narrow track or path ,lane,2
Decorates with hanging ornaments ,festoons,8
Electric safety device ,circuit breaker,2
Anniversary ,jubilee,2
Artist's workshop ,atelier,3
Helps ,aids,3
"Agile, spry ",nimble,2
Went at a fast gait ,galloped,3
Sign of the zodiac ,leo,5
Curling columns of smoke ,plumes,4
Tropical fruit ,guava,6
