CLUE,ANS,POS
Non-systematic way to discover solution ,trial and error,1
Variety of brassica ,cabbage,5
Uncomfortable with a situation ,ill-at-ease,20
Deep red ,crimson,1
Liquid ,water,1
Prayer-leader in a mosque ,imam,1
European river,elbe,10
Speech impediment ,stutter,1
Arab leader ,sheikh,4
Duelling sword ,epee,8
Lover of fine eating ,epicure,2
Spigot ,tap,1
Hobby; regular activity ,pastime,1
Continuing at full strength or intensity ,unabated,1
"Differ, take issue ",disagree,1
Pile ,heap,1
Piece of written matter ,document,2
Bitterness ,acrimony,1
Velvety-leaved herb ,sage,7
Pig sound,oink,1
Things ,objects,1
