CLUE,ANS,POS,FOUND IN
Lockjaw ,tetanus,5,Tetanus infection (related cause of lockjaw)
Arab or Muslim at time of the Crusades ,saracen,1,"Saracen: A term historically used by Europeans during the Middle Ages to refer broadly to Arabs, Berbers, Persians, and other groups in the Near East who were involved in the Crusades."
Power and prestige ,influence,15,Strong network influence
Having no intelligible meaning ,nonsense,10,Plain nonsense
Depressed ,blue,8,Blue mood
Unit of current ,amp,1,Ampere
Place to purchase illicit goods ,black market,1,Black market vendor
"Old German kingdom, capital Berlin ",prussia,2,"Prussia: A significant region with its own state, which had Berlin as one of its capitals before unification."
Warlike Hunnish king ,attila,1,Attila the Terrible
Hybridisation ,crossbreeding,20,Intergeneric crossbreeding (involving different genera)
Skill in a particular field ,prowess,12,Prowess: Displaying exceptional skill or ability that sets an individual apart as a master in their respective field.
Forswear ,abjure,13,Abjure customary practices
Cited (anag) - proclamation,edict,7,Enacted edict
One sure to win (slang) ,cert,7,Positive outcome certainty
Halcyon -- yellow ,golden,1,Golden hue
