CLUE,ANS,OUTPUT
The other way round ,vice versa,"['Reversed', 'Inverted', 'Turned around', 'Backward', 'Upside down', 'Mirror image', 'Opposite direction', 'Switched', 'Flipped', 'Reoriented', 'Changed polarity', 'Reflected', 'Converted', 'Transformed', 'Perverted', 'Twisted', 'Distorted', 'Altered', 'Modified', 'Reversed order']"
"Rudyard --, author ",kipling,"['He was born in 1865 in Bombay (now Mumbai), India, and passed away in 1936.']"
Used to (anag) ,ousted,[]
Thrilled ,excited,"['Elated', 'Ecstatic', 'Euphoric', 'Overjoyed', 'Delighted', 'Radiant', 'Beaming', 'Gleeful', 'Jubilant', 'Exuberant', 'Effervescent', 'Bubbly', 'Enthusiastic', 'Passionate', 'Infatuated', 'Captivated', 'Entranced', 'Transfixed', 'Transported', 'Ecstatically pleased']"
In the distant past ,long ago,"['Eons', 'Ages', 'Eras', 'Millennia', 'Centuries', 'Decades', 'Years ago', 'Bygone times', 'Ancient history', 'Forgotten era', 'Lost ages', 'Previous centuries', 'Prior eras', 'Older periods', 'Time immemorial', 'Prehistory', 'Antiquity', 'Olden days', 'Yesteryear', 'Aforementioned times']"
Done at the latest possible moment ,last-gasp,"['At the last minute', 'On the deadline', 'Just in time', 'Right before the clock strikes', 'At the very end', 'As the last second ticks away', 'In the nick of time', ""A hair's breadth from being late"", 'Barely making it on time', 'Cutting it extremely fine', 'Leaving no room for error', 'Racing against the clock', 'The eleventh hour', 'Just as the clock strikes', 'On the brink of tardiness', 'In a flash, at the end', 'As the deadline looms', 'Right when it counts', ""When it's almost too late"", ""A hair's breadth from being premature""]"
Burrowing marsupial ,wombat,"['Bandicoot', 'There are many species of bandicoots, but some common ones include the long-nosed bandicoot (Perameles nasuta), the eastern barred bandicoot (Perameles gunnii), and the yellow-footed rock-wallaby (Petrogale xanthopus).', 'Bilby', 'Mole-hare', 'Marsupial mole']"
Skin bumps,goose pimples,"['Emily Windsor, I\'d like to provide a comprehensive list of 20 words that could fit the given crossword clue ""Skin bumps"":', 'Moles', 'Warts', 'Blemishes', 'Imperfections', 'Lesions', 'Papules', 'Pustules', 'Cysts', 'Abscesses', 'Boils', 'Carbuncles', 'Ingrown hairs', 'Hives', 'Rashes', 'Eruptions', 'Zits', 'Acne', 'Keloids', 'Hypertrophic scars', 'Keratoses']"
Mathematical relationships or rules stated in symbols ,formulae,"['Algebraic expressions: 2x + 3 = 5', 'Equations: x^2 + 4x - 3 = 0', 'Inequalities: |x| < 2', 'Functions: f(x) = x^2 - 2x + 1', 'Recurrence relations: a(n+1) = 2a(n) + 1', 'Difference equations: d[n] = 2d[n-1]', 'Matrix operations: A × B = C', 'Group theory: H ⊆ G, φ(h) = g', 'Ring theory: R = Z[x]/(x^2 - 2x + 1)', 'Number theory: gcd(a, b) = c', 'Logic gates: AND(A, B) = C', 'Propositional logic: ¬P ∨ Q', 'Predicate calculus: ∀x (P(x) → Q(x))', 'Set theory: ∪{A, B} = {a}', 'Graph theory: G ⊆ H, E(G) ⊇ F(H)', 'Combinatorial rules: C(n, k) = 2', 'Statistical relationships: μ = 1.5, σ^2 = 0.25', 'Optimization problems: minimize f(x) subject to g(x) ≤ 0', ""Dynamical systems: x'(t) = -y(t), y'(t) = x(t)"", 'Cryptographic rules: E_k(m) = c']"
The world considered as a linked community ,global village,"[""Emily Windsor, I'd like to delve into the concept of the world as a linked community."", 'With the rise of social media, the internet, and global networks, information can spread rapidly across borders, fostering a sense of shared humanity', 'Network effects refer to the idea that the value of a network increases exponentially as more nodes (individuals or entities) join the network', 'We all face similar challenges, such as climate change, economic inequality, and social injustice', 'By embracing diverse perspectives, we can gain a more comprehensive understanding of the world and its complexities', 'By acknowledging our shared humanity, we can foster greater empathy, understanding, and cooperation, ultimately benefiting all members of the global community.', 'As Dr']"
Straggly ,wispy,"['Ragged', 'Tousled', 'Unkempt', 'Disheveled', 'Shaggy', 'Scraggly', 'Frizzy', 'Wild-haired', 'Matted', 'Bedraggled', 'Ruffled', 'Haphazardly groomed', 'Uncombed', 'Unruly', 'Wayward', 'Unbridled', 'Frayed', 'Loose-limbed', 'Slack-jawed', 'Lackluster']"
Lapwing-like bird ,plover,"['They are found in North America and Europe, typically inhabiting wetlands and grasslands.']"
"Unusual, rather shocking ",outre,"['Jarring', 'Stunning', 'Astonishing', 'Surprising', 'Electrifying', 'Jaw-dropping', 'Eye-opening', 'Mind-blowing', 'Unsettling', 'Disturbing', 'Off-putting', 'Grotesque', 'Repulsive', 'Disconcerting', 'Alarming', 'Startling', 'Provoking', 'Incendiary', 'Controversial', 'Bombshell']"
Beliefs ,ethos,"['Convictions', 'Opinions', 'Doctrines', 'Tenets', 'Credo', 'Articles of faith', 'Creeds', 'Principles', 'Theories', 'Notions', 'Views', 'Attitudes', 'Perspectives', 'Values', 'Ethics', 'Morals', 'Slogans', 'Mantras', 'Clichés', 'Dogmas']"
"Member of the Beatles, d.1980 ",lennon,"['He passed away on December 8, 1980, after being shot outside his apartment building in New York City.']"
"Eg, native of Sucre ",bolivian,"[""Here's why:""]"
A celeb rex may be abominable ,execrable,"['The phrase ""abominable showman"" could describe a celebrity with questionable behavior or reputation.']"
"Pablo -, Spanish painter/sculptor ",picasso,[]
