CLUE,ANS,POS
"Abode, home ",residence,2
Retail worker,shop assistant,4
Sense organ ,ear,2
Healing ointment ,balm,2
At the back of a ship,aft,2
The home of sherry ,jerez,1
Small silky-haired spaniel ,maltese,13
Glance over ,scan,3
Set of clothes ,outfit,2
Course to be taken by an aircraft ,vector,7
Female sheep ,ewe,2
Cinema attendant ,usher,1
Greek teller of animal tales with a moral ,aesop,1
Whisper,murmur,1
Subdue by greater strength or numbers ,overpower,11
Song of loyalty ,anthem,1
Noble gas used in illuminated signs ,neon,3
Strokes or fondles ,caresses,1
"Tube for air, cables, etc ",duct,2
