CLUE,ANS,POS
Lewd ,salacious,12
Motionless ,static,8
Musical speed ,tempo,1
Child of first eight weeks in womb ,embryo,1
A wide-mouthed water jug ,ewer,19
Lifted ,raised,1
Army unit ,regiment,5
Booted out of office ,ousted,1
Warm and cosy ,snug,1
Cock ,rooster,1
Human beings ,people,1
Expert ,ace,5
Everlasting ,eternal,1
Over and above ,extra,8
Distance north or south of the equator ,latitude,1
Game bird ,snipe,5
"Piece of crockery, maybe flying ",saucer,3
Principal actress ,leading lady,4
Primary blue colour in printing ,cyan,1
Thought ,idea,1
Sullen in a peevish way,petulant,1
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,1
