CLUE,ANS,POS
Academy award ,oscar,1
Moisture condensed at night ,dew,1
Tosca composer ,puccini,1
Planet second nearest to the sun ,venus,2
Magnitude ,size,1
Stick out ,protrude,1
Shield from danger ,protect,1
Deep red spice,paprika,2
One who watches ,viewer,6
Unrest - upheaval ,turmoil,1
Car ,motor,13
Permissive,tolerant,4
Familiarity ,intimacy,1
Copier of (handwritten) documents,scribe,2
Advise strongly or prod ,urge,1
Gathered in great quantity ,amassed,1
Lloyd Webber musical ,evita,3
Every year ,annually,1
Calling for immediate attention,urgent,1
New England state ,maine,4
"American state, capital Juneau ",alaska,1
Glowing in the dark ,fluorescent,11
The Cape of Good - ,hope,1
Great American inventor ,edison,1
