CLUE,ANS,POS
Zodiac sign ,aquarius,11
Window in  a roof ,skylight,1
Breed of antelope ,impala,4
Harbinger ,herald,15
Loss of memory ,amnesia,1
The Roman emperor said to have made his horse a consul,caligula,2
Food item made with bleached flour ,white bread,1
Small African nocturnal primate with large eyes,bushbaby,1
A wine of the best grade ,grand cru,2
Steak type ,t-bone,3
Inclined or took care of ,tended,1
Baseless ,unfounded,3
Seat of a monarch ,throne,1
Member of police force ,officer,1
Storage surfaces ,shelves,1
Spotless ,immaculate,2
A rugby score ,try,1
Object of excessive adoration ,idol,1
Impetuous ,rash,4
Ditty,song,1
Opera by Bizet ,carmen,1
Chirp ,peep,6
Portions of a circle ,arcs,3
