CLUE,ANS,POS,FOUND IN
Important historical period,era,7,Neolithic Era
Grumbler ,grouch,16,Grouchy eater
Muck ,dirt,2,Dirty
Money lodged to secure release pending trial ,bail,1,Bail Bond
Get to one's feet ,arise,9,Arise after sitting or lying down
Broadcast ,transmit,1,Transmitted widely
Therefore ,thus,4,"Thus, initiatives for food security are essential in combating hunger."
Fast-running African bird ,ostrich,6,Ostrich (not a flying bird but fast on the ground)
"Competent, fit ",able,5,Capable
Scene of Falklands battle,goose green,16,Battle of Goose Green
French impressionist painter ,renoir,2,Pierre-Auguste Renoir
"Behemoths, titans ",giants,4,Monstrous giants
Freshwater sea of Israel ,galilee,2,Lake Kinneret (Sea of Galilee) - A significant freshwater lake in Israel
Mental picture; idol ,image,4,Idealized image
Reckoning of a debt or of votes ,tally,5,Tallying
Jealousy ,envy,9,Envy-driven behavior
Appeal ,plea,9,Powerful plea
Computer network ,internet,2,Internet access points
Tin alloy used to make plates and mugs,pewter,9,"Pewter (although not exclusively composed of tin, it is a common material for plates and mugs)"
"Stately old dance, takes only a minute ",minuet,3,Minuet (historically performed as part of courtship and formal events)
