CLUE,ANS,POS,FOUND IN
"Large, mainly Mongolian, desert",gobi,1,Gobi Desert
Play music in the street ,busk,2,Busker with guitar
Ashen hue ,pallor,6,Deathly pallor
"Back, sanction ",endorse,4,Retracted endorsement
Get down low ,crouch,1,Crouching
Catch the breath ,gasp,1,Gasping for air
Magician ,wizard,8,Wizardry performer
Leave ,depart,1,Departing
Make stronger and hardier ,toughen,3,Toughened
Of the distinct ways of living of a particular group of people,ethnic,11,Ethnic lifestyle
Separated ,apart,11,Apart from each other
Oliver Goldsmith wrote 'The . . . . . of Wakefield' ,vicar,1,The Vicar of Wakefield
Whole and complete ,entire,1,Entirety
"Tear, rend ",rip,1,Ripped
"Fidel . . . . . ., Cuban chief ",castro,1,Fidel Castro
