CLUE,ANS,POS
South American animal of the camel family,llama,1
Bit part actor ,extra,1
Brown seaweed ,kelp,1
"The Great Barrier ..., Australian natural wonder ",reef,1
French ferry port ,calais,2
Verdure ,greenery,1
This sauce often goes with fish ,tartar,1
Covered with trees ,wooded,1
Hidden ,obscured,5
Climbing plant ,clematis,2
Dead and buried,six feet under,6
Fatty ,adipose,1
French river,loire,3
Text of play or film,script,2
"American state, capital Boise ",idaho,1
Device to abstract solid matter ,filter,4
