CLUE,ANS,POS
Analysed ,examined,2
At a later time ,afterward,15
Rubbish ,garbage,2
Small road,lane,2
Of dubious legality ,shady,2
Lower extension of collar on jacket or coat ,lapel,1
Imperial capacity measure,pint,3
Chinese martial art ,kung fu,2
Military training ,drill,2
Honey producer ,bee,1
Prevaricating ,evasive,9
Constituent of brass ,zinc,1
Somerset hills ,mendips,1
"Conduct business, negotiate ",transact,5
The peninsula containing Spain and Portugal ,iberia,1
"Small songbird, also called the reedling ",bearded tit,2
Bushy-tailed rodent ,squirrel,2
Careful use (of a resource) ,conservation,1
Doctor's temporary replacement ,locum,8
State of wealth and prosperity ,opulence,3
Very enthusiastic ,avid,6
Prepare (material) for publishing ,edit,1
Deep cut ,gash,2
One causing deliberate destruction ,saboteur,2
"Pal, buddy ",chum,3
Former capital of the German Federal Republic,bonn,2
Preserve made with citrus fruits ,marmalade,1
Regard as likely to happen ,expect,2
