CLUE,ANS,POS
Elicit ,evoke,16
"Animate, encourage",inspire,22
Devastate ,ravage,5
Item of footwear ,shoe,1
Concerning the self ,personal,2
Magnify,enlarge,1
Lifting machines and wading birds ,cranes,2
A mixture of rain and snow ,sleet,2
Big and roomy ,spacious,1
"Fingers, toes and numbers ",digits,3
Strain ,tension,2
"Omar --, film actor ",sharif,2
Bundles of fibres in the body ,nerves,3
Ethical ,moral,1
Land of the tzars ,russia,1
American poet and mystery writer,edgar allan poe,1
Part of the eye ,retina,3
Deep red gem stone ,garnet,2
Antipodean country ,new zealand,2
