CLUE,ANS,POS
Weighing instrument ,scales,3
Pronged implement ,fork,1
Voice between contralto and soprano ,mezzo,1
Dog's lead ,leash,1
Leaf vegetable,spinach,2
Large cat ,lion,1
Engrave ,etch,3
Supporter of hereditary rule ,monarchist,1
Utter ,say,2
Military colour ,khaki,2
Underwear ,lingerie,2
Disgusting ,repulsive,4
Jump suddenly ,leap,1
Emitted long loud cries ,howled,5
Winding sheet ,shroud,2
Devout,pious,1
Blackberry plant ,bramble,2
Liquorice-flavoured liqueur,sambuca,3
Tropical flowering tree ,jacaranda,10
An arrow poison ,curare,2
Bird of prey ,falcon,4
"... vera, a soothing plant ",aloe,2
Small ,little,4
Root used as a coffee substitute ,chicory,1
Bribe paid by seller to purchasing agent ,kickback,4
