CLUE,ANS,POS,FOUND IN
South American animal of the camel family,llama,1,"Llamas have been an integral part of Andean cultures for thousands of years, primarily used as pack animals and sources of wool, meat, and leather."
French ferry port ,calais,5,Calais-Dunkerque
Sudden emotional speech ,outburst,13,Impromptu emotional outburst
Verdure ,greenery,1,Lush greenery
This sauce often goes with fish ,tartar,13,Creamy tartare sauce
Covered with trees ,wooded,9,Wooded region
Guardian - - ,angel,12,Guardian angel (in a metaphorical sense)
Infallible authority ,oracle,7,Error-free oracle
Cuisine of southern North America ,tex-mex,9,Tex-Mex cuisine
First-footing time ,new year,14,First footstep on New Year's Day
Stormy ,blustery,10,Blustery: Characterized by strong gusts and windy conditions commonly found in storms.
Fatty ,adipose,14,Adipose tissue abundance
Nobleman,baron,7,Barony holder
Small acting role; item of jewellery ,cameo,1,Brief cameo in film or play
South Indian people or language ,tamil,1,"Tamilians: People native to the southern part of India, specifically from the state of Tamil Nadu."
Increase by 100%,double,1,Doubled size or quantity
Senior ,elder,1,Elderly
"Author of The Female Eunuch, b.1939",greer,1,Germaine Greer
