CLUE,ANS,POS,FOUND IN
Loose casual trousers,slacks,4,Sagging slacks
Living ,alive,10,Alive and well
Faces (sl.) ,mugs,1,Mugs (slang for faces)
Interlace strands of material ,weave,8,Cross-weave
John ...... wrote ` `The Pilgrim's Progress'' ,bunyan,1,"Bunyan, who authored the Christian allegory 'The Pilgrim's Progress'."
Divine food,manna,2,"Manna (according to the Bible, miraculous bread from heaven)"
Support; in return ,back,7,Backing
Royal insignia ,regalia,20,Coronation regalia
Not long ago ,recent,1,Recently
Comedian ,comic,5,Comic artist
Nineteen sixties mod counterpart ,rocker,12,Psychedelic rocker
