CLUE,ANS,OUTPUT
Staggering ,reeling,"[""Therefore, here's the list of 20 words that match the clue:"", 'On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Directly obtainable', 'Instantaneously accessible', 'Instantaneous']"
Food for queen and larvae ,royal jelly,"['Therefore, the list of words that match the clue is:', 'On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'Instantly available', 'Convenient', 'Quick-fetching', 'Directly obtainable', 'Instantaneously accessible', 'Available at short notice', 'Readily accessible', 'Within reach', 'Available at any time', 'Promptly available', 'Ready when needed', 'Available without delay', 'Straightforward to obtain', 'Easily found', 'Available at any moment']"
Caw ,croak,[]
Internal framework ,skeleton,"['Hungry', 'Hungry', 'Hunger', 'Hunger pangs', 'Starvation', 'Dehydration', 'Thirst', 'Fatigue', 'Energy deficit', 'Nutritional deficiency', 'Malnutrition', 'Food deprivation', 'Undernutrition', 'Nutritional imbalance', 'Dietary imbalance', 'Nutritional inadequacy', 'Nutritional deficiency', 'Nutritional disorders', 'Nutritional status', 'Nutritional imbalance']"
Keep back ,withhold,[]
Highly skilled musician ,virtuoso,[]
Enthusiasm ,ardour,[]
Long heroic story ,saga,[]
Betrayal of a trust ,treachery,[]
Manipulate; manage ,handle,[]
Descend vertical slope using rope ,abseil,"['On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable at short notice', 'Instantly obtainable', 'Convenient', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible']"
