CLUE,ANS,POS,FOUND IN
Reciting the letters of a word ,spelling,4,"Homophones: Words that sound alike but have different meanings and spellings, such as ""flower"" and ""flour""."
Use up,exhaust,3,Exhaust resources
Heather ,erica,19,"A name that could be associated with a fictional character named Heather, especially within American pop culture"
Devout follower,disciple,3,True disciple
Cricket honour in the fire ,ashes,6,Fellowship reduced to ashes
Strongly want ,desire,7,Deep-seated desire
Raised platform ,dais,16,Raised dais or podium
"'Showing the way, out in front (7)' ",leading,19,Spearhead (implying leading by example)
Drivel ,gibberish,10,Cacophony of gibberish
Plunge ,dive,1,Dive deep
Gobsmack,astonish,1,"Astonished: Struck with surprise or disbelief, similar to being gobsmacked."
Supplication ,request,5,Humbly requesting
Resign ,quit,3,Voluntarily quitting employment
"Chest bones, may be floating ",ribs,2,Ribs protruding unprotected
Parade ,march,2,Marching band
