CLUE,ANS,POS,FOUND IN
Finlandia composer ,sibelius,1,"Jean Sibelius - Finnish composer, often referred to as ""Father of Finnish music"" and is considered one of the most prominent composers associated with Finland."
Filled pasta squares ,ravioli,10,"Ravioli - Square or round pasta with various fillings such as meat, cheese, or vegetables."
Start ,begin,1,Beginning
Saturate ,drench,3,Drenched
US state ,kansas,4,Arkansas - A southern U.S
Impelling ,urging,7,Urging - strongly advising or encouraging someone to do something.
Hot displeasure ,anger,20,Heat of anger (Expressing the intensity and discomfort experienced during intense anger)
Additional cost,surcharge,3,Surcharge - A fee added to the base cost or bill.
Child's construction set ,lego,2,LEGO Bricks
Indian tea state ,assam,1,"Assam - A major tea-producing region in northeastern India, known for its robust and malty teas."
Pare ,trim,1,"Paring knife - A small, sharp knife used for peeling and trimming fruits and vegetables."
Hairstyle cut shortly and evenly all round,bob,1,Bob - A popular men's haircut featuring a straight vertical or slightly sloping cut around an inch above the ears.
Arouse sadness or sympathy in ,affect,15,Affected
