CLUE,ANS,POS,FOUND IN
Exclamation of making a blunder ,oops,1,Oops!
Director of publication ,editor,1,Editor-in-Chief
One after money - kick at rugby,grubber,6,Grubber kick
Extremely wicked ,evil,8,Evil-doer
English composer ,purcell,6,Purcelle
Unwanted gift ,white elephant,1,White elephant  
Language of Iran ,farsi,1,Farsi (Persian)
Joke; silencer ,gag,3,"Gag - A funny remark that acts as a ""silencer"" for seriousness."
Deliver from harm ,rescue,9,Rescue   
Medieval weapon or kind of spice ,mace,15,Mace (Medieval Weapon)
Person refusing to face reality ,ostrich,3,Ostrich-like
