CLUE,ANS,POS
Clapping ,applause,1
Assert one's right to,claim,1
Zodiac sign ,aquarius,11
Picture ,image,1
Ten years ,decade,1
Relating to artistic writing ,literary,2
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,3
Be at odds,disagree,1
Obscured or unclear ,veiled,12
Immeasurably bad ,abysmal,17
(Of snow) melt ,thaw,7
Loss of memory ,amnesia,1
Lewis Carroll''s frumious monster,bandersnatch,8
Small African nocturnal primate with large eyes,bushbaby,3
Pilots,aviators,1
Steak type ,t-bone,3
Broad smile,grin,1
Baseless ,unfounded,5
Seat of a monarch ,throne,1
Italian poet ,dante,1
Member of police force ,officer,1
Lute-like instrument ,mandolin,3
Attire ,dress,5
"Placido --, singer ",domingo,1
