CLUE,ANS,POS
One with exceptional ability ,genius,4
Tree-dwelling rodent ,squirrel,1
Male sibling ,brother,1
Friendly,cordial,12
"Noble gas, atomic number 18 ",argon,1
Ancestors ,forebears,1
Aviator ,pilot,1
"Fragment, morsel ",scrap,20
Incivility ,rudeness,19
"Detested, loathed",abhorred,3
Distraught ,upset,4
Biblical prophet ,elijah,2
Sports item ,tennis racket,4
Very large snake ,anaconda,1
College grounds ,campus,1
Voracious,greedy,3
Conversation between two ,dialogue,2
Without responsibility ,carefree,6
Trap ,snare,1
Of great duration ,lengthy,3
"Wealthy, powerful business people ",moguls,7
Sultanate on the south-east coast of the Arabian Peninsula,oman,1
A North American eskimo ,inuit,1
Empty ,void,5
Nobleman ,earl,3
Worldwide ,global,1
Berkshire racecourse ,ascot,1
