CLUE,ANS,POS
Food for queen and larvae ,royal jelly,1
Keep back ,withhold,7
Highly skilled musician ,virtuoso,4
Long heroic story ,saga,2
Betrayal of a trust ,treachery,16
Manipulate; manage ,handle,2
Descend vertical slope using rope ,abseil,1
The smaller of two ,lesser,1
"Hard to pin down, slippery ",elusive,1
Pulled along roughly ,dragged,1
First ,initial,10
Patron or backer ,sponsor,2
Solid - business ,firm,15
Shore ,coast,2
Brute ,beast,1
Knee-cap ,patella,1
A clairvoyant ,seer,2
Official ban on trade ,embargo,1
Permit for round trip,return ticket,6
Cry like a wolf,howl,1
Chess piece ,knight,3
Xylophone-like instr. ,marimba,2
A one-storey dwelling house ,bungalow,2
Tribe ,clan,4
Port city of Poland ,gdansk,1
Eye inflammation ,iritis,16
Areas for target practice ,ranges,1
