CLUE,ANS,POS
Middle Eastern dessert ,baklava,1
Worthy or praise ,laudable,8
Book of maps ,atlas,1
Inhabit ,occupy,4
Not at home ,away,2
Competing in a contest of speed ,racing,1
Decorative clasp ,brooch,1
Dickens novel,hard times,7
Attractive - I'm so new (anag),winsome,20
Stage setting ,scenery,3
Not recognized ,unknown,1
Guide ,pilot,2
Keep in a certain state ,maintain,2
Blessing or good wishes to traveller ,godspeed,4
Inveterate ,habitual,1
Sphere of activity ,domain,2
"Gyrate, reel ",spin,2
Liable to break easily ,fragile,1
Flower container,vase,1
(Of music) not in a key ,atonal,1
A horse's feet ,hooves,1
Large bus,double-decker,4
Lottery ,raffle,17
Short time - magical incantation ,spell,1
