CLUE,ANS,POS,FOUND IN
Indicating birth name of a married woman ,nee,34,Engineer (specialized problem-solver in various fields)
Kingdom ,realm,6,Realm or jurisdiction with defined boundaries
Kind of small trout - burn it black ,char,2,"Mickey Mouse fish (playful, referencing the cartoon character's size and a potential misstep in cooking process)"
Tolerate,bear,2,Bearable
Break loose - flight,escape,8,Elevated escape act
Treeless Arctic region ,tundra,2,Tundra without trees
Sea-creature resembling tortoise ,turtle,2,Land turtle
Of the Middle Ages ,medieval,1,Medieval period
Carry ,bear,7,Bearing weight on one's shoulders
Rosemary perhaps ,herb,1,Aromatic herb
Immature insect ,larva,1,Larvae
Female peer ,lady,3,Lady friend
