CLUE,ANS,POS
Largest Greek island ,crete,1
Type of nut ,cashew,2
Performed - with a high degree of skill ,accomplished,2
Deliver from danger ,rescue,1
Decayed or corrupt ,rotten,1
European capital ,oslo,3
Make known to others ,reveal,11
Not very good,mediocre,3
Passenger ship ,liner,1
Salad vegetable ,lettuce,1
Three-wheeler ,tricycle,1
Precious stone ,sapphire,3
Osteopath's technique ,manipulation,1
Massacred ,butchered,1
Tiny amount,iota,6
Tycoon ,magnate,1
Drink deeply,quaff,3
Cuban leader ,castro,1
Famous battle in Texas launched by the Mexican army ,alamo,1
Cheerfully willing to do favours ,obliging,2
Finger-shaped cake with cream filling ,eclair,6
Within the bounds of belief,credible,3
