CLUE,ANS,POS,FOUND IN
Insinuate ,imply,2,Imply indirectly
Slope ,slant,7,Slanting line
Add by conquest or occupation,annex,1,Annexed territory
Rubber covering on a wheel ,tyre,2,Tyre (British spelling)
Small square tile used in mosaics ,tessera,1,Tesserae
"Plan of action, tactics ",strategy,3,Strategy development: Create a comprehensive approach to tackle challenges.
Effervescence,fizz,2,Fizzing
Usher in ,introduce,2,Introduce guest
Deep regret ,remorse,2,Remorseful
Once a woman in the Royal Navy ,wren,3,"Wren (historical female naval rank, no longer active but historically significant)"
Seaside resort in Denbighshire ,rhyl,1,Rhyl-Prestatyn
Immoderate eater ,glutton,1,Gluttonous
Gain knowledge ,learn,1,Learn new information
White coloured,chalky,9,Chalky (when referring to color)
"Dazed or unconscious condition, sometimes caused by alcohol ",stupor,14,Alcohol-induced stupor (though it may not always result in unconsciousness)
