CLUE,ANS,POS,FOUND IN
Hands-on-hips ,akimbo,1,Arms akimbo
Away ,absent,13,Absent from
Single cash payment ,lump sum,5,Lump sum payment
Consume ,eat,1,Eating or drinking
Herb - boy's name,basil,1,Basil (for a basil-loving boy)
Point directly overhead ,zenith,4,At zenith
Capsule containing injection dose ,ampoule,4,Vaccine ampoule
Occurring in repeated series of events ,cyclic,7,Cyclical
Performance venue ,arena,17,Multi-purpose arena
Facilitate ,ease,3,Promote ease of accomplishment
The emblem of the US is bald ,eagle,1,"Fearless Eagle: A representation of strength, freedom, and national pride without any adornments on its head."
Reflective surface,mirror,3,Mirror-like quality
Brush gently - coup,stroke,1,Soft stroke
