CLUE,ANS,POS
Afflicted ,stricken,19
Partially viewed ,glimpsed,1
Employ - undertake - oppose ,take on,5
Fast Brazilian dance ,lambada,3
Seethe ,boil,1
Formal wear ,top hat,11
Kind of rehearsal like thirsty trot ,dry run,1
Short-legged hound ,beagle,3
Short ,brief,1
Designed to reduce wind resistance,streamlined,2
Towers attached to mosques ,minarets,1
"Obscure, puzzling ",enigmatic,1
Geometrical figure ,rhombus,5
Competing ,vying,2
Disagreement,dissent,1
"Resounding, ringing ",resonant,10
