CLUE,ANS,POS,FOUND IN
A long arduous march ,trek,1,Exhausting trek
Disagree heatedly ,argue,14,Forcefully argued against
It's thrown in a field event ,javelin,2,Throwing javelin
Draught of medicine ,potion,8,Potable potion (humorously relevant)
Underground passage ,tunnel,2,Tunnel-like corridor
Plenteous ,ample,7,Ample supply
"Chain, shackle ",fetter,4,Fettered
Militant proponent,zealot,10,Zealot for militant ideologies
Large army guns ,artillery,3,Field artillery
Threefold ,triple,1,Tripled
Great king of Prussia ,frederick,1,"Frederick I (first King in Prussia, founded the Kingdom of Prussia)"
Be there ,attend,3,In attendance
Verify -- rein in ,check,5,Checkmate
Poison ,toxin,10,Malicious toxin
