CLUE,ANS,POS,FOUND IN
Diminutive animal doctor ,vet,1,Vetty (diminutive form of veterinarian)
Serviette ,napkin,1,Napkin - Used for wiping mouth and hands while eating.
Leg plus rib of a mouse-like desert rodent ,gerbil,5,"Meriones' Tailbase - Referring to the tail region (coccyx) of creatures resembling the genus Meriones, which includes gerbils from dry environments."
Exclamation of pain - that hurt! ,ouch,1,Ouch!
Sign up ,enrol,2,Enrollment
View ,watch,18,"Outdoor viewing (watching something outdoors, like animals or scenery)"
War god - chocolate bar - spoils,mars,5,Mars (Roman god equivalent to Ares representing war and conflict)
Relating to the kidneys ,renal,2,Renal artery - A large blood vessel that carries oxygenated blood from the heart to the kidneys.
Additional strengthening dose ,booster,1,"Booster shot - An additional vaccine dose to enhance immunity against certain diseases, such as COVID-19."
Slaughterhouse ,abattoir,18,Abattoir operations
"Dame __, English ballerina, d. 1991",margot fonteyn,3,"Margot (Margot Fonteyn, although an iconic figure in ballet history passed away in 1991)"
Thwarted ,frustrated,4,Thwarted - stopped or checked by force; frustrated and unsuccessful
Atmosphere ,air,12,Air quality
Office; desk,bureau,9,Bureau (French office desk)
Group of eight ,octet,1,Octet (a group or set of eight)
"Range, extent ",scope,1,Scope - The range or extent within which something operates or has effect.
District ,area,5,County - An area of land ruled by a count (or earl) and used for local governance purposes
Innate ,natural,3,Naturally
Naval officer ,admiral,1,Admiral - A high-ranking naval officer commanding multiple fleets or divisions.
