CLUE,ANS,POS,FOUND IN
Creatures from another planet ,aliens,16,"Aliens, as used in fiction and speculation"
Summit ,apex,3,Mountaintop apex
"Maxim, self-evident truth ",axiom,15,Philosophical axiom
Muslim law ,sharia,1,"Shariah: Islamic religious law based on the Quran and Hadith, covering various aspects such as personal conduct, family matters, financial transactions, and social justice."
Belgian city,liege,10,Liege (another spelling of the city)
Irrational fears ,phobias,19,"Anthropophobia: Fear or discomfort around people in general, but this term is not widely used compared to phobias of specific objects or situations."
Group of nerve cells from which fibres radiate ,ganglion,4,Ganglion (Cluster of cell bodies in the PNS)
Wheat-like cereal ,rye,11,Rye (a wheat-like cereal alternative)
Simple ,easy,3,Easy-to-understand
Type of music,jazz,4,Jazz improvisations
Asking God to look favourably on ,blessing,1,Seek blessings
Fleet of armed ships ,armada,6,Combat-ready naval armada
Spanish gypsy dance ,flamenco,1,"Flamenco: This iconic dance form originated from the Andalusian region in Spain, strongly associated with the Romani people, known as ""Gitanos"" or ""Gitano"" in Spanish"
Wreckage on sea ,flotsam,9,Flotsam and jetsam (marine refuse)
