CLUE,ANS,POS,FOUND IN
Lock openers ,keys,10,RFID (Radio Frequency Identification) keys
Long-winded ,prolix,4,Prolixity exhibited
The art of growing ornamental dwarfed plants ,bonsai,1,Bonsai cultivation
Of figures ,numerical,2,Numerical representation
Of regions around the North Pole ,arctic,1,Arctic Circle
Spread; improvise (jazz) ,jam,5,Jam session
Chair of the monarch ,throne,2,Throne room
Admission ,entry,8,Tolerated entry
Sea between Italy and former Yugoslavia ,adriatic,2,Adriatic Sea
100 years ,century,1,Century mark
'More . . . . . less speed' ,haste,10,Curtailing haste
Ornament with slightly raised pattern,emboss,1,Embossed
Immediate ,instant,1,Instantaneous
Short-long metric foot ,iamb,4,Iambic pentameter
