CLUE,ANS,POS,FOUND IN
Entrance ,gate,2,Gateway
Open valley ,dale,10,Dale – an old term for a valley which conveys the idea of it being open and possibly rolling.
Huge legendary beings ,giants,2,"Giants (various mythologies, including Greek and Norse)"
PhD or D.Phil ,doctorate,1,Doctorate in Philosophy
Young newt ,eft,4,Eft (juvenile red-spotted newt)
Indian cotton rug ,dhurrie,4,"Dhurrie - Although not exclusively cotton and more often woolen or silk, some dhurries can be made from cotton and are traditional flat floor rugs in India."
Peculiar ,odd,3,Oddball
Knock against,jostle,15,Jostle (move roughly and noisily causing things to knock together)
Run away secretly to marry,elope,1,Elopement
Verity ,truth,2,Truthfulness
Irish ferry port ,rosslare,5,Rosslare Europort
Apt or witty remark - in France ,bon mot,2,Bon mot à la française
Tiny crustaceans ,krill,13,Krill (euphausiids)
