CLUE,ANS,POS
Ancient stringed instrument ,lyre,2
Cries of wild geese ,honks,1
Drinker's paunch ,beer belly,1
Baked fruit pudding,apple crumble,1
Preserve ,keep,6
Desert in China/Mongolia; cauliflower (Ind.) ,gobi,1
Working the land ,tilling,3
Celestial body of hot gases ,star,2
Reach ,attain,7
Unmoving yet ,still,4
Soldier in a light cavalry regiment ,hussar,1
Pursue,chase,1
Devil ,demon,9
"Guard, keeper ",warden,12
Life-supporting gas ,oxygen,1
Irrational fear ,phobia,1
Midnight? ,witching hour,6
Thoroughfare ,avenue,1
