CLUE,ANS,POS,FOUND IN
Verdure ,greenery,1,Lush greenery
First-footing time ,new year,1,New Year's guest
Small acting role; item of jewellery ,cameo,2,Tiny cameo
South Indian people or language ,tamil,1,Tamilians
Increase by 100%,double,1,Doubled amount
Senior ,elder,1,Elderly
"Author of The Female Eunuch, b.1939",greer,1,Germaine Greer
Formerly capital of Nigeria ,lagos,1,"Lagos (prior to the official change in 1991, although political center had moved elsewhere)"
Access ,entry,10,Unrestricted entry
Being away,absence,18,"Out of sight, out of mind (implying distance from consideration due to absence)"
"Complete, absolute ",total,4,Totalization
Musical instrument like a small guitar ,mandolin,18,Mandolin (smaller version or similar tuning as some types of mandolas)
Underground passage ,tunnel,1,Subterranean tunnel
Speaker ,orator,1,Oratorical
Throb ,ache,11,Throbbing headache
Regular habit ,ritual,14,Familiar ritual
Rising warm air ,thermal,4,Thermally buoyant
Scottish residence of the British sovereign,balmoral,3,Balmoral Estate
Loud cry of a bull ,bellow,3,Mammoth bellow
