CLUE,ANS,POS
Impart confidence ,assure,6
Backache ,lumbago,2
"Prescribed course of diet, exercise, etc ",regimen,1
Providing (a baby) with milk ,breastfeeding,18
Japanese raw fish dish ,sashimi,1
Adoration ,worship,1
Military trainees ,cadets,2
Shady shelter ,bower,19
On which water freezes at 32 deg. ,fahrenheit,1
To correct ,amend,1
One-horse carriage,gig,1
Denver's state ,colorado,1
Of the country ,rural,1
Switch (between states) ,toggle,1
Travel document ,passport,1
Position or posture ,stance,1
Cylinder,tube,3
Painful muscle contraction ,spasm,2
New England state ,maine,1
Small stem ,sprig,3
Mountainous Welsh region ,snowdonia,1
Disentangle ,unravel,2
Not fortunate ,unlucky,1
