CLUE,ANS,POS
"Inscribed slab found 1799, making it possible to decipher Egyptian hieroglyphics ",rosetta stone,1
Hard Italian cheese,parmesan,1
Band worn around the neck ,choker,3
Tiredness,fatigue,1
Hostelry for travellers ,inn,1
Immediately appealing or noticeable,eye-catching,1
It's distilled from molasses ,rum,1
Mid-day ,noon,1
"Quietly, without fuss ",calmly,10
Valid ,sound,15
Lustre ,sheen,8
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,3
US state ,indiana,14
Systematic plan of action ,scheme,7
Period of time ,month,8
Curly-haired breed of dog ,poodle,1
About-turn ,reversal,2
Wine merchant ,vintner,2
