CLUE,ANS,POS
Analysed ,examined,1
Dearth ,paucity,12
Rubbish ,garbage,3
Small road,lane,2
Hostile ,warlike,13
Of dubious legality ,shady,3
Outside ,external,10
Lower extension of collar on jacket or coat ,lapel,1
Imperial capacity measure,pint,5
Chinese martial art ,kung fu,1
Somerset hills ,mendips,1
The peninsula containing Spain and Portugal ,iberia,1
"Small songbird, also called the reedling ",bearded tit,9
Bushy-tailed rodent ,squirrel,3
Careful use (of a resource) ,conservation,1
State of wealth and prosperity ,opulence,1
Prepare (material) for publishing ,edit,13
Deep cut ,gash,1
One causing deliberate destruction ,saboteur,1
"Pal, buddy ",chum,1
Former capital of the German Federal Republic,bonn,1
Preserve made with citrus fruits ,marmalade,1
Fastener ,stud,12
