CLUE,ANS,POS,FOUND IN
High-pitched and sharp ,shrill,11,Shrill (in reference to pitch rather than sharpness)
Listen to,hear,7,Hearing acuity
Sweetener ,sugar,1,Sugar substitute
Enclosed drain under a road or railway ,culvert,3,Hidden culvert
Very small amount ,whit,17,Whittling down to little
Large carnivorous fish ,sharks,18,Shark-like fish (as sharks are known for their large size and predatory nature)
Projectile; salad plant ,rocket,1,"Edible rocket (arugula, also known as rucola or roquette)"
Perimeter ,circumference,11,Circumference (for circles or round objects)
Units of electrical resistance ,ohms,2,"Megaohm (MΩ) - equivalent to one million ohms, used in high-resistance applications."
Former British rule ,empire,6,Empire's reign
Residue of a fire ,ash,1,Ashes
Group formed to limit competition ,cartel,10,Cartel (if referring to businesses)
Regular - formal dress ,uniform,7,Workplace uniform
Trojan hero,hector,4,"Hector (Trojan prince, celebrated warrior who fought valiantly in the final days of Troy)"
Gem ,jewel,12,Adorned jewelry
Inequality ,disparity,3,Disparity gap
Spanish painter born in Greece ,el greco,2,"There are no widely recognized historical figures that fit this exact criterion, but it is worth mentioning the Greek artist El Greco, who was born Doménikos Theotokópoulos in Crete and later moved to Toledo, Spain"
Blow - gentle touch - apoplexy ,stroke,5,Delicate stroke
Deport ,exile,2,Exiled
Slangily cheat with wood-working tool ,chisel,1,Chisel away at the truth
In a position to ,able,2,Suitable candidates
