CLUE,ANS,POS
"Blend, combine ",meld,13
Insipid ,vapid,14
Feudal subject ,serf,1
Fanaticism ,zealotry,2
Opportunity or luck ,chance,2
"Spanish dish of rice, meat and seafood",paella,1
Empty bombast often found in balloon ,hot air,1
Good at speaking (a foreign language?),fluent,1
It broke the camel's back ,last straw,1
Noticed ,spotted,4
Time without end ,infinity,2
Italian city with leaning tower ,pisa,1
Club for the green ,putter,2
Angle in astronomy ,azimuth,2
Cease ,stop,1
Stab with a needle ,prick,8
Despotism ,tyranny,2
Dove's call ,coo,1
Of late ,recently,1
Of the 49th state ,alaskan,1
Getting rid of ,offloading,8
"Peacock or red admiral, for example",butterfly,1
Obligation,duty,1
