CLUE,ANS,POS
"Sphere, globe ",orb,6
Incursion ,raid,4
Pay attention to ,heed,5
Type of carpet ,axminster,2
Branch of technology including aviation ,aerospace,2
Principles on which practices are based ,theories,8
Root vegetable ,carrot,2
"Adieu, so long ",farewell,1
Church robe ,vestment,12
Assisted ,helped,2
Gawp ,stare,1
Disdainful ,haughty,20
Skin complaint ,eczema,2
Calls up from memory ,evokes,3
Eats at drinks party,nibbles,9
Long-necked bird ,emu,1
Immense ,vast,5
Bring charge against ,accuse,1
Place of religious retreat for Hindus ,ashram,1
Make reference to ,cite,2
Former students,alumni,1
Perilous ,risky,3
Metallic sound ,clang,1
Curtail ,abridge,14
Earth science ,geology,2
Perpendicular ,vertical,2
German motorway ,autobahn,1
Container for beer etc ,barrel,8
