CLUE,ANS,POS
Blacksmith's block ,anvil,1
Tiered ,layered,6
Bone in lower leg ,tibia,1
Waterbird; fool ,goose,2
Requiring speedy action,urgent,1
Self-centred ,egocentric,3
False god ,idol,1
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,2
Drink ,beverage,1
"Cotton, slave, estate ",plantation,1
Release from an obligation ,excuse,17
'The ______ cometh' (O'Neill play) ,iceman,1
Unjust ,unfair,5
Shellfish ,shrimp,2
Demand ,claim,13
Citrus fruit ,lime,3
Fast American dance,jive,3
"Pierced, like meat",skewered,3
Hair-style from Dark Continent ,afro,1
Group of people behaving like sheep? ,herd,1
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,1
