CLUE,ANS,POS,FOUND IN
Variety of brassica ,cabbage,1,Cabbage family
Immoderate eater,glutton,1,Gluttonous
Prefix meaning many ,multi,1,Polymath – a person with wide knowledge or learning in multiple fields.
Speech impediment ,stutter,1,Stuttering
Do needlework ,sew,1,Sewing
Spigot ,tap,2,Tap head
Velvety-leaved herb ,sage,16,Pineapple sage
King Richard 1st had nickname like Latin hero ,lionheart,2,"Lionheart (associated with his grandfather and father, yet it fits as he was part of that legacy)"
Transparent dome,bubble,10,Luminous bubble
Hitler's title ,f,1,Fuhrer
Yellow fruit ,banana,4,"Banana (when green, some may appear yellowish depending on the variety and ripeness)"
Unfettered,free,1,Free-range
Royal personage,prince,14,Prince or Princess
Highly decorated,ornate,15,Lavishly ornate
Fungal plant disease ,mildew,3,Mildews
Sandbank ,bar,4,Barrier island
Small African nocturnal primate with large eyes ,bushbaby,1,Galago (Bushbaby)
