CLUE,ANS,POS,FOUND IN
Fail; girl ,miss,2,Dismiss
Delight; magical object ,charm,7,Charm bracelet (collection often symbolizing good luck and magic)
Standard score for golfers ,par,2,Par (the score based on the set difficulty for each hole)
A desire to hurt ,spite,11,Spitefulness
Specialised language,jargon,1,Technical jargon
Skating venue ,rink,3,Rink complex
Cavity in head ,sinus,1,Sinus cavity
Vulpine ballroom dance ,fox trot,2,Fox Trot (a type of dance)
Froth ,suds,15,Soap suds
Furrow ,groove,3,Groove (in wood or metal)
