CLUE,ANS,POS
Ill health,sickness,41
"Best Actress Oscar winner 1981, for ""On Golden Pond""",katharine hepburn,6
Purse worn with kilt ,sporran,1
Venerate ,respect,5
Bustle; occupation ,activity,1
Near the kidneys,adrenal,1
Ugly and offensive sight ,eyesore,3
"Grassland; Georgia river, port ",savannah,1
Influence someone deviously ,manipulate,3
Creator of dance routines ,choreographer,1
Went in ,entered,1
Producing much ,prolific,11
Story with a hidden meaning ,allegory,1
Give way ,yield,1
Nuclear weapon,atomic bomb,1
Place to keep and exhibit objects of interest ,museum,1
Woodwind instrument,oboe,3
