CLUE,ANS,POS
Former currency of Portugal,escudo,1
Miniature tree ,bonsai,1
State of central US ,nebraska,3
"Way, course ",route,1
Japanese island ,okinawa,5
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,1
"Eg, native of Teheran ",iranian,2
Chic ,stylish,1
Elastic item,rubber band,1
Assault ,attack,1
Proprietors ,owners,19
US witch-trial town ,salem,1
Female singing voice ,alto,3
Level or smooth ,even,2
Plant with small blue flowers ,forget-me-not,1
Elongated fish ,eel,6
"Bond, e.g. ",agent,1
African country -- I am a bin (anag) ,namibia,12
Cruel dictator ,despot,1
Greek master of geometry ,euclid,2
Duct that carries urine ,ureter,1
Old name for Spanish peninsula ,iberia,1
Vigour ,energy,1
Viral disease causing paralysis ,polio,10
Sudden rush,surge,1
Visit casually ,drop in,1
Brazilian dance ,samba,1
Sudden sharp decrease in quantity ,dip,4
