CLUE,ANS,POS
"First name of . . . . . . Hemingway, American novelist ",ernest,1
Showing great melancholy,doleful,10
Hit hard ,thump,5
Small thin sharp piece ,sliver,2
Shoe part,heel,2
Speaker's platform ,rostrum,3
Highly prized flower ,orchid,2
Allot or ascribe ,assign,2
Clothes fastener of two pieces of cloth that stick ,velcro,3
Sudden feeling of fear,fright,5
Watering hole,oasis,1
Large flatfish ,turbot,2
"Strict, stark ",severe,6
Prejudice,bigotry,14
Throw down the gauntlet,dare,2
Mixed drink ,cocktail,1
Count ,tally,3
Not the one mentioned ,other,6
Controller of aircraft ,pilot,1
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
Capital of Ghana ,accra,1
"Soften, give in ",relent,2
Subatomic particle ,neutron,2
