CLUE,ANS,POS,FOUND IN
"Depend, bank",rely,1,Rely on
Act -- rotate ,turn,4,Turning
Great happiness and exhilaration ,euphoria,5,Blissful euphoria
Soapy froth ,lather,2,Bubbly lather
Pot for ashes ,urn,6,"Sepulcher (a small, ornamental chest or casket for holding urns containing the ashes of cremated persons)"
Hearth goddess; a match ,vesta,1,"Evelyn Witts, my understanding of etymology assists me in identifying the crossword clue 'Hearth goddess' as an allusion to the Roman household deity Vesta, often associated with hearth and home"
Body that revolves around or serves another ,satellite,2,Satellite - artificial or natural body orbiting a planet.
Irritate ,annoy,2,Annoy (6 letters)
Dishonest man ,rogue,18,Rogue trader
English or Dutch glazed earthenware,delft,2,Delftware
