CLUE,ANS,POS
Fashion designer ,couturier,1
Hate ,loathe,1
"Trounce, beat ",thrash,10
Hindu or Sikh teacher ,guru,1
Be of use to - wait on,serve,1
Violently destructive ,cataclysmic,8
Grassy plains of South America ,pampas,1
Superficial ,cosmetic,4
Stone-like marble with layers of colours ,onyx,3
Inland body of water ,lake,1
Trepidation ,alarm,4
Continuous dull pain ,ache,1
Living thing,organism,2
Style of hat ,panama,2
Zimbabwean capital ,harare,1
Nearer in space or time ,closer,1
National song ,anthem,1
Gifts ,presents,1
Indicate ,signal,3
Line of people ,queue,1
Column ,pillar,1
Dawn ,sunrise,2
"Flinched, cringed ",winced,2
Coming out ,emerging,1
