CLUE,ANS,POS
Pig ,hog,1
"Whisk, blend ",stir,7
Surprise police visit ,raid,1
Utter a piercing cry,scream,1
Japanese dish ,sushi,1
A group of seven ,septet,1
"Notions, thoughts ",ideas,1
James Bond likes his martini this way ,shaken,1
Hand tool; proverb ,saw,14
Pungent bulbs ,onions,2
Refined and graceful ,elegant,1
Operated a vehicle ,drove,1
Ancient Greek author of moral tales ,aesop,1
From Antarctica or the Arctic ,polar,3
Rim ,edge,2
Insurance payment,premium,1
Interchangeable words ,synonyms,1
"Mist, light fog ",haze,3
Supply base ,depot,1
Wager ,bet,1
Tropical water-lily ,lotus,3
Voice box ,larynx,1
Reddish purple,magenta,3
Rower ,oarsman,5
