CLUE,ANS,POS
In an astute manner ,shrewdly,1
Deferred payment ,credit,5
"Rubbish, nonsense ",tosh,10
Adult male ,man,1
Not present ,absent,1
A fencing sword ,epee,2
Woody tropical grass ,bamboo,1
-- Minnelli ,liza,5
Goodbye ,adieu,2
Microscopic organisms ,bacteria,1
Wave rider ,surfer,1
Newt-like amphibian ,salamander,1
Legitimate - deserved ,rightful,15
Absence of emotion or enthusiasm ,apathy,1
Period (of work); incantation ,spell,1
Mildly diverted or entertained ,amused,1
"Escapes, dodges",eludes,12
Entrust responsibility to an agent ,delegate,3
Grow mature like fruit ,ripen,1
Opposite of light,dark,1
Receptacles for cut flowers ,vases,1
Too young ,underage,20
"Eg, spaghetti ",pasta,1
Require ,need,4
The Psalmist ,david,1
Person dying for a cause,martyr,1
