CLUE,ANS,POS
Wheedle - coax,cajole,1
Retail branches ,outlets,4
Helixes ,spirals,2
Obligation ,duty,2
Books of maps ,atlases,1
In a yielding manner ,softly,1
Standard score for golfers ,par,3
Improved ,enhanced,1
Cheap; sleazy ,tawdry,13
Extremely earnest ,intense,13
Radio interference ,static,1
Temporary or supplementary fortifications ,redoubts,15
Genuine ,sincere,3
Holidays on water ,cruises,1
Female classical dancer,ballerina,1
Dagger,stiletto,5
Porch along the outside of a building ,veranda,1
Specialised language,jargon,2
An aromatic herb ,marjoram,10
Massive ,huge,1
Skating venue ,rink,1
First performance ,premiere,2
