CLUE,ANS,POS
Go-ahead ,approval,1
Greek god of wine and creativity ,dionysus,1
Unicellular creature,amoeba,1
Oppose ,resist,6
"Broadminded, acceptance of others' beliefs ",tolerant,1
Army rank ,major,6
Parallelogram with four right angles ,rectangle,2
Official commission ,mandate,1
Without boundaries ,infinite,5
Scheme - map ,plan,5
Sports stadium ,arena,2
Naked ,bare,1
Extremely angry ,furious,1
"Entreated, begged ",implored,6
Not passive ,active,2
Parody; hoax ,spoof,5
Spanish appetisers,tapas,1
Repository for historical objects ,museum,2
Gobsmackingly great!,amazing,2
Fortunate ,lucky,1
Not malignant ,benign,1
Sampled the flavour ,tasted,1
The Abominable Snowman ,yeti,1
Pointed projectile ,arrow,1
Inert gas ,argon,3
Showy flower ,orchid,2
Organise ,arrange,1
