CLUE,ANS,OUTPUT
Domineering ,bossy,"['Authoritative', 'Imperious', 'Tyrannical', 'Overbearing', 'Dominant', 'Controlling', 'Submissive', 'Hierarchical', 'Commandingly influential', 'Autocratic', 'Hierarchical', 'Dictatorial', 'Subservient', 'Oligarchic', 'Patriarchal', 'Matriarchal', 'Command structure', 'Top-down authority', 'Leading figure', 'Influencer']"
Act ostentatiously ,show off,"['Bragged', 'Boasted', 'Showed off', 'Boasted excessively', 'Spoke proudly', 'Claimed credit', 'Displayed arrogance', 'Boasted about achievements', 'Showed off abilities', 'Exulted oneself', 'Boasted about wealth', 'Spoke with exaggerated self-importance', 'Displayed vanity', 'Exaggerated claims', 'Boasted excessively about oneself', 'Overshowed', 'Grandly declared', 'Self-aggrandizing', 'Show-offish behavior', 'Ostentatious display']"
Fresh and bright ,vivid,"['Dewy', 'Humid', 'Damp', 'Gloomy', 'Shiny', 'Dew-covered', 'Morning mist', 'Watery', 'Rainy', 'Foggy', 'Misty', 'Slippery', 'Dew-laden', 'Humid air', 'Dew point', 'Damp soil', 'Waterlogged', 'Soggy', 'Effervescent (when applicable)', 'Crystallized (when applicable)']"
Set apart from others ,isolate,"['Unique', 'Distinctive', 'Individualistic', 'Distinctive', 'One-of-a-kind', 'Special', 'Particular', 'Distinctive feature', 'Distinguishing', 'Individual', 'Special quality', 'Individualistic character', 'Distinctive style', 'Standout', 'Distinctive aroma', 'Individualistic taste', 'Uncommon', 'Rare', 'Extraordinary', 'Unique identity']"
Country once known as Abyssinia,ethiopia,[]
Relating to ESP etc ,psychic,"['Dr', 'in cognitive psychology and expert in human perception.', 'Michael Smith:**', 'Amelia Walker:**', 'Dr', 'Liam Collins:**', 'what is this phenomenon called?""**']"
Be ,exist,[]
. . . its foot ,claw,[]
Variety show,revue,"['Talent show', 'Variety performance', 'Variety act', 'Mixed program', 'Mixed entertainment', 'Entertainment variety', 'Mixed media performance', 'Variety of genres', 'Ensemble presentation', 'Compilation of acts', 'Collection of talents', 'Show with diverse acts', 'Multi-genre performance', 'Mixed disciplines', 'Variety entertainment', 'Entertainment variety program', 'Multi-talented performers', 'Variety open mic night', 'Showcase of abilities', 'Collection of talents on display']"
Tristan and . . . . . . (Wager opera) ,isolde,[]
Unhealthy vapour,miasma,"['Smoke', 'Steam', 'Fog', 'Mist', 'Haze', 'Aura', 'Breath', 'Effusion', 'Vapours', 'Exhalation', 'Evaporation', 'Rust', 'Dew', 'Condensation', 'Plume', 'Glow', 'Sheen', 'Mirage', 'Flare', 'Breath of life']"
Compound such as found in petroleum ,hydrocarbon,"['Asphalt', 'Coal tar', 'Crude oil', 'Tar', 'Bitumen', 'Pitch', 'Slag', 'Gum asphalt', 'Asphalt concrete', 'Asphalt emulsion', 'Jelly asphalt', 'Tar sand', 'Vacuum asphalt', 'Cutback asphalt', 'Polymer-modified asphalt', 'Bituminous emulsion', 'Asphalt sealant', 'Asphalt rejuvenator', 'Asphalt modifier', 'Asphalt stabilizer']"
Ships' moorings ,berths,"['Anchorage', 'Wharf', 'Dock', 'Pier', 'Jetty', 'Slip', 'Berth', 'Fender', 'Holding basin', 'Mooring post', 'Catwalk', 'Quay', 'Embarkation point', 'Safe harbor', 'Landing stage', 'Shipyard', 'Berthing area', 'Mooring space', 'Port facility', 'Riverbank landing']"
One's best time ,heyday,"['Morning', 'Dawn', 'Early hours', 'First light', 'Sunrise', 'Crack of dawn', 'Daybreak', 'Wee hours', 'First thing in the morning', 'Initial hour', 'Morning rush', 'Golden hour (sunrise)', 'Nocturnal (opposite of morning)', 'Daytime', 'Light of day', 'Prime time', 'Rush hour', 'Morning dew', 'Break of day', 'Daytime hours']"
