CLUE,ANS,POS
Kill by piercing with a spear or sharp pole ,impale,3
Remain at home ,stay in,1
Patch up or renovate ,revamp,4
Like no other ,unique,1
Capture (slang) ,nab,9
Non-clergy ,laic,18
Madness ,insanity,1
Latticework to support plants ,trellis,1
Relating to love ,romantic,4
Insanity ,madness,2
Percussion instrument ,marimba,4
Room at the bottom ,basement,3
Tree trained to grow against wall,espalier,1
Dairy product ,cheese,1
"Flourish, do well ",prosper,2
Proposition not self-evident but proved by a chain of reasoning ,theorem,1
Male relative ,grandson,8
West African republic,niger,10
Divided skirt ,culottes,3
Material for pottery ,clay,1
The work-shy? ,idlers,5
Immeasurably bad ,abysmal,2
Large ocean fish ,marlin,4
Ocean ,sea,2
Snare; carriage ,trap,1
Strong drive for success ,ambition,1
