CLUE,ANS,POS,FOUND IN
Intoxicating drink ,alcohol,1,Alcoholic beverage
Temporary discharges of workers ,layoffs,2,"Layoffs (temporary suspensions may be considered layoffs, depending on context)"
"Marlon --, US actor ",brando,18,Starred alongside Jamie Foxx and Marlon Brando in Don King Superstar: Never Give Up
Undoes a knot ,unties,10,Unties intricate braid
Great sea ,ocean,1,Bountiful ocean
Greek aubergine-based dish,moussaka,16,"Moussaka: A traditional Greek casserole featuring layers of thinly sliced eggplant, spiced ground meat (often lamb or beef), béchamel sauce, and a tomato-based gravy seasoned with onions, garlic, and herbs like thyme"
It's now Sri Lanka ,ceylon,4,Tea (Ceylon tea)
Metallic element ,tin,6,Platinum
Absolutely horizontal ,level,2,Level terrain
Allotted portion ,share,1,Assigned share
Food intake regime ,diet,1,Diet plan
Lack of rainfall,drought,3,Drought-stricken area
Adherent of Indian religion ,hindu,1,Devout Hindu
Set off,trigger,4,Triggered
Rope-shortening knot,sheepshank,9,Sheepshank knot (effectively removes a portion from an existing length of rope to create tension adjustments but can also be used for shortening purposes)
